run_name,type,model,ensemble_models,accuracy,f1_macro,params,latency_ms,size_mb,retain_ratio_vs_full,train_seed,support_seed,n_per_class,tau,alpha,epochs,lr,batch_size,max_len
student_bert-base-uncased_fs1000_supp123_seed7_tau0.5_a0.7,student,bert-base-uncased,,0.9130263157894737,0.913063741318489,109485316,7.32548213369834,417.66114807128906,0.964687891005144,7,123,1000,0.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau0.5_a0.9,student,bert-base-uncased,,0.9130263157894737,0.9128656067958556,109485316,6.6170121999069424,417.66114807128906,0.964687891005144,8,123,1000,0.5,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau2.0_a0.7,student,bert-base-uncased,,0.9128947368421053,0.9129971446195805,109485316,7.066399332446356,417.66114807128906,0.9645488669539831,1,123,1000,2.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau2.0_a0.7,student,bert-base-uncased,,0.9128947368421053,0.9126557162057323,109485316,7.583091400253276,417.66114807128906,0.9645488669539831,6,123,1000,2.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau1.0_a0.1,student,bert-base-uncased,,0.9128947368421053,0.912785915724619,109485316,6.781485866910468,417.66114807128906,0.9645488669539831,8,123,1000,1.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau1.5_a0.1,student,bert-base-uncased,,0.9127631578947368,0.9125609087258439,109485316,5.561965134499284,417.66114807128906,0.9644098429028222,1,123,1000,1.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed2_tau2.0_a0.9,student,bert-base-uncased,,0.9127631578947368,0.9129824711397805,109485316,6.097001400970233,417.66114807128906,0.9644098429028222,2,123,1000,2.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau3.0_a0.3,student,bert-base-uncased,,0.9127631578947368,0.9129039773178308,109485316,8.027932065306231,417.66114807128906,0.9644098429028222,4,123,1000,3.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau2.0_a0.3,student,bert-base-uncased,,0.9127631578947368,0.9127379301320587,109485316,6.961486468208022,417.66114807128906,0.9644098429028222,6,123,1000,2.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed7_tau1.0_a0.1,student,bert-base-uncased,,0.9127631578947368,0.9128002614362222,109485316,6.732043333856079,417.66114807128906,0.9644098429028222,7,123,1000,1.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed7_tau2.0_a0.1,student,bert-base-uncased,,0.9127631578947368,0.9125488999056235,109485316,6.767825801701595,417.66114807128906,0.9644098429028222,7,123,1000,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau1.5_a0.7,student,bert-base-uncased,,0.9126315789473685,0.9126909074212233,109485316,6.40766746752585,417.66114807128906,0.9642708188516614,4,123,1000,1.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed7_tau0.5_a0.1,student,bert-base-uncased,,0.9126315789473685,0.9127900283356907,109485316,6.044167600339279,417.66114807128906,0.9642708188516614,7,123,1000,0.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed9_tau0.5_a0.5,student,bert-base-uncased,,0.9126315789473685,0.9128042097723253,109485316,5.684489735479777,417.66114807128906,0.9642708188516614,9,123,1000,0.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau0.5_a0.3,student,bert-base-uncased,,0.9125,0.9125777268614879,109485316,6.747681533064072,417.66114807128906,0.9641317948005005,6,123,1000,0.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau3.0_a0.1,student,bert-base-uncased,,0.9125,0.9125327319526713,109485316,6.88669286610093,417.66114807128906,0.9641317948005005,6,123,1000,3.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau3.0_a0.7,student,bert-base-uncased,,0.9125,0.9123587849790231,109485316,6.138795265966716,417.66114807128906,0.9641317948005005,6,123,1000,3.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau2.5_a0.7,student,bert-base-uncased,,0.9123684210526316,0.9124432123809967,109485316,5.847433334080658,417.66114807128906,0.9639927707493398,1,123,1000,2.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed2_tau1.0_a0.5,student,bert-base-uncased,,0.9123684210526316,0.9123499690672874,109485316,6.749432201225621,417.66114807128906,0.9639927707493398,2,123,1000,1.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed2_tau3.0_a0.5,student,bert-base-uncased,,0.9123684210526316,0.9123378575161294,109485316,8.588581602089107,417.66114807128906,0.9639927707493398,2,123,1000,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau2.0_a0.5,student,bert-base-uncased,,0.9123684210526316,0.9121206104083541,109485316,6.108216266632856,417.66114807128906,0.9639927707493398,3,123,1000,2.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau0.1_a0.9,student,bert-base-uncased,,0.9123684210526316,0.9123591566640888,109485316,6.88132780099598,417.66114807128906,0.9639927707493398,4,123,1000,0.1,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau1.0_a0.3,student,bert-base-uncased,,0.9123684210526316,0.9118901721561251,109485316,6.188492666115053,417.66114807128906,0.9639927707493398,6,123,1000,1.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed7_tau0.5_a0.5,student,bert-base-uncased,,0.9123684210526316,0.9124725837095163,109485316,7.604971733720352,417.66114807128906,0.9639927707493398,7,123,1000,0.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed2_tau2.5_a0.1,student,bert-base-uncased,,0.9122368421052631,0.9120731299994173,109485316,5.503013198419164,417.66114807128906,0.9638537466981788,2,123,1000,2.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau1.0_a0.3,student,bert-base-uncased,,0.9122368421052631,0.911878642865347,109485316,7.305449200794101,417.66114807128906,0.9638537466981788,5,123,1000,1.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau1.5_a0.1,student,bert-base-uncased,,0.9122368421052631,0.9124177900830307,109485316,6.911786533116053,417.66114807128906,0.9638537466981788,5,123,1000,1.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed7_tau2.5_a0.5,student,bert-base-uncased,,0.9122368421052631,0.911925372131743,109485316,6.396078066124271,417.66114807128906,0.9638537466981788,7,123,1000,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau2.5_a0.5,student,bert-base-uncased,,0.9121052631578948,0.9122385173075133,109485316,6.845575267410216,417.66114807128906,0.963714722647018,1,123,1000,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed2_tau0.5_a0.3,student,bert-base-uncased,,0.9121052631578948,0.9120695577926132,109485316,5.834080733863327,417.66114807128906,0.963714722647018,2,123,1000,0.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau2.5_a0.3,student,bert-base-uncased,,0.9121052631578948,0.9120439363931784,109485316,7.917649533677225,417.66114807128906,0.963714722647018,4,123,1000,2.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed7_tau3.0_a0.5,student,bert-base-uncased,,0.9121052631578948,0.9120045226949687,109485316,6.662529601211038,417.66114807128906,0.963714722647018,7,123,1000,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau2.5_a0.7,student,bert-base-uncased,,0.9121052631578948,0.9119476495263442,109485316,6.915708401356824,417.66114807128906,0.963714722647018,8,123,1000,2.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau2.0_a0.9,student,bert-base-uncased,,0.9119736842105263,0.9116690757139778,109485316,7.6587922002848545,417.66114807128906,0.9635756985958571,3,123,1000,2.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau1.5_a0.9,student,bert-base-uncased,,0.9119736842105263,0.9121553279405799,109485316,9.01077046582941,417.66114807128906,0.9635756985958571,4,123,1000,1.5,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed7_tau2.0_a0.9,student,bert-base-uncased,,0.9119736842105263,0.9120138602956942,109485316,10.400528668348366,417.66114807128906,0.9635756985958571,7,123,1000,2.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau2.0_a0.5,student,bert-base-uncased,,0.9119736842105263,0.9118875503559779,109485316,7.830163133136618,417.66114807128906,0.9635756985958571,8,123,1000,2.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed0_tau0.1_a0.9,student,bert-base-uncased,,0.9118421052631579,0.911929804120782,109485316,7.17565766487193,417.66114807128906,0.9634366745446963,0,123,1000,0.1,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed0_tau1.5_a0.5,student,bert-base-uncased,,0.9118421052631579,0.9114830556895925,109485316,6.747491000957477,417.66114807128906,0.9634366745446963,0,123,1000,1.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau1.0_a0.5,student,bert-base-uncased,,0.9118421052631579,0.9119120747663174,109485316,7.79052793319958,417.66114807128906,0.9634366745446963,1,123,1000,1.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau2.5_a0.1,student,bert-base-uncased,,0.9118421052631579,0.9116726438996197,109485316,6.496190268080682,417.66114807128906,0.9634366745446963,6,123,1000,2.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed9_tau3.0_a0.9,student,bert-base-uncased,,0.9118421052631579,0.9120772439801681,109485316,7.948501132583867,417.66114807128906,0.9634366745446963,9,123,1000,3.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed0_tau0.5_a0.3,student,bert-base-uncased,,0.9117105263157895,0.9117668435461007,109485316,5.982609999288495,417.66114807128906,0.9632976504935354,0,123,1000,0.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed0_tau0.5_a0.5,student,bert-base-uncased,,0.9117105263157895,0.9114959215768785,109485316,7.5793720670238445,417.66114807128906,0.9632976504935354,0,123,1000,0.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau1.0_a0.5,student,bert-base-uncased,,0.9117105263157895,0.9116162424641906,109485316,8.064294399810024,417.66114807128906,0.9632976504935354,6,123,1000,1.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau1.0_a0.5,student,bert-base-uncased,,0.911578947368421,0.9113576309582876,109485316,6.526233066203228,417.66114807128906,0.9631586264423746,3,123,1000,1.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau3.0_a0.5,student,bert-base-uncased,,0.911578947368421,0.9113767362012348,109485316,6.664555999062334,417.66114807128906,0.9631586264423746,3,123,1000,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau1.5_a0.3,student,bert-base-uncased,,0.911578947368421,0.9115690832703898,109485316,5.763323999902544,417.66114807128906,0.9631586264423746,8,123,1000,1.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau2.5_a0.5,student,bert-base-uncased,,0.911578947368421,0.9116305664065993,109485316,6.113050333806314,417.66114807128906,0.9631586264423746,8,123,1000,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed9_tau0.5_a0.3,student,bert-base-uncased,,0.911578947368421,0.911826088747396,109485316,7.508090664244567,417.66114807128906,0.9631586264423746,9,123,1000,0.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed9_tau1.5_a0.5,student,bert-base-uncased,,0.911578947368421,0.9116948805802534,109485316,5.915550598486637,417.66114807128906,0.9631586264423746,9,123,1000,1.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed0_tau1.0_a0.5,student,bert-base-uncased,,0.9114473684210527,0.9110126506818497,109485316,5.861766866776937,417.66114807128906,0.9630196023912138,0,123,1000,1.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed0_tau1.5_a0.3,student,bert-base-uncased,,0.9114473684210527,0.9114210598485505,109485316,6.855432200245559,417.66114807128906,0.9630196023912138,0,123,1000,1.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau3.0_a0.5,student,bert-base-uncased,,0.9114473684210527,0.911362596084824,109485316,6.526741333073005,417.66114807128906,0.9630196023912138,5,123,1000,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau3.0_a0.5,student,bert-base-uncased,,0.9114473684210527,0.9112826603189689,109485316,6.131362668626632,417.66114807128906,0.9630196023912138,6,123,1000,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau0.1_a0.3,student,bert-base-uncased,,0.9114473684210527,0.9116234000243197,109485316,7.371796998389375,417.66114807128906,0.9630196023912138,8,123,1000,0.1,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau3.0_a0.1,student,bert-base-uncased,,0.9114473684210527,0.9114595589644683,109485316,6.630516134706947,417.66114807128906,0.9630196023912138,8,123,1000,3.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau3.0_a0.3,student,bert-base-uncased,,0.9113157894736842,0.9111638246044779,109485316,6.578388731577434,417.66114807128906,0.9628805783400528,1,123,1000,3.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed2_tau2.5_a0.5,student,bert-base-uncased,,0.9113157894736842,0.911280158429324,109485316,6.408738932805136,417.66114807128906,0.9628805783400528,2,123,1000,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau2.0_a0.1,student,bert-base-uncased,,0.9113157894736842,0.9112137874594928,109485316,8.865550933599783,417.66114807128906,0.9628805783400528,4,123,1000,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau3.0_a0.3,student,bert-base-uncased,,0.9113157894736842,0.9109905670002895,109485316,7.064536198352774,417.66114807128906,0.9628805783400528,5,123,1000,3.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed2_tau2.0_a0.1,student,bert-base-uncased,,0.9111842105263158,0.9112289864997766,109485316,6.4993505996729555,417.66114807128906,0.9627415542888921,2,123,1000,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau1.0_a0.9,student,bert-base-uncased,,0.9111842105263158,0.9112783680339419,109485316,6.784216200079148,417.66114807128906,0.9627415542888921,3,123,1000,1.0,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau1.0_a0.1,student,bert-base-uncased,,0.9111842105263158,0.9114588759988523,109485316,7.9035926653887145,417.66114807128906,0.9627415542888921,4,123,1000,1.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau2.5_a0.1,student,bert-base-uncased,,0.9111842105263158,0.9110727799899098,109485316,6.372954200681609,417.66114807128906,0.9627415542888921,5,123,1000,2.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau2.0_a0.1,student,bert-base-uncased,,0.9111842105263158,0.9110850991710604,109485316,8.354047001921572,417.66114807128906,0.9627415542888921,8,123,1000,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau2.5_a0.7,student,bert-base-uncased,,0.9110526315789473,0.9109567702997977,109485316,8.526541134536577,417.66114807128906,0.9626025302377311,4,123,1000,2.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau2.5_a0.3,student,bert-base-uncased,,0.9110526315789473,0.9109188025221213,109485316,7.070406266332914,417.66114807128906,0.9626025302377311,5,123,1000,2.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau0.5_a0.7,student,bert-base-uncased,,0.9110526315789473,0.9109699747106077,109485316,7.202955531344439,417.66114807128906,0.9626025302377311,6,123,1000,0.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed8_tau2.5_a0.9,student,bert-base-uncased,,0.910921052631579,0.9108179513821691,109485316,5.83894026640337,417.66114807128906,0.9624635061865703,8,123,1000,2.5,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau0.5_a0.1,student,bert-base-uncased,,0.9107894736842105,0.9108965203105517,109485316,7.104208798652205,417.66114807128906,0.9623244821354094,5,123,1000,0.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed9_tau0.5_a0.1,student,bert-base-uncased,,0.9107894736842105,0.9106503236764083,109485316,7.5248673325404525,417.66114807128906,0.9623244821354094,9,123,1000,0.5,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed9_tau3.0_a0.5,student,bert-base-uncased,,0.9107894736842105,0.910563112705828,109485316,7.532011133541043,417.66114807128906,0.9623244821354094,9,123,1000,3.0,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau0.5_a0.5,student,bert-base-uncased,,0.9106578947368421,0.9104392144799657,109485316,5.598139867167144,417.66114807128906,0.9621854580842486,1,123,1000,0.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau2.0_a0.1,student,bert-base-uncased,,0.9106578947368421,0.9103950291454297,109485316,7.902147132942143,417.66114807128906,0.9621854580842486,1,123,1000,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau3.0_a0.3,student,bert-base-uncased,,0.9106578947368421,0.9103983493640764,109485316,6.707971001257344,417.66114807128906,0.9621854580842486,3,123,1000,3.0,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau2.5_a0.5,student,bert-base-uncased,,0.9106578947368421,0.9106622524091369,109485316,6.387930666581572,417.66114807128906,0.9621854580842486,4,123,1000,2.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed6_tau1.5_a0.9,student,bert-base-uncased,,0.9106578947368421,0.9102804475473437,109485316,6.160943397359612,417.66114807128906,0.9621854580842486,6,123,1000,1.5,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau0.1_a0.9,student,bert-base-uncased,,0.9105263157894737,0.9107083928384418,109485316,6.058250000448122,417.66114807128906,0.9620464340330879,3,123,1000,0.1,0.9,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed4_tau1.5_a0.3,student,bert-base-uncased,,0.9105263157894737,0.9105463004032915,109485316,6.359575332317036,417.66114807128906,0.9620464340330879,4,123,1000,1.5,0.3,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau2.0_a0.7,student,bert-base-uncased,,0.9105263157894737,0.9103057557018952,109485316,8.327589798136614,417.66114807128906,0.9620464340330879,5,123,1000,2.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau2.5_a0.7,student,bert-base-uncased,,0.9105263157894737,0.9102501989223424,109485316,6.271953334605011,417.66114807128906,0.9620464340330879,5,123,1000,2.5,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed0_tau3.0_a0.7,student,bert-base-uncased,,0.9103947368421053,0.9104538245458194,109485316,6.201094132848084,417.66114807128906,0.9619074099819269,0,123,1000,3.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau1.5_a0.5,student,bert-base-uncased,,0.9103947368421053,0.9102133755599047,109485316,6.787419399673429,417.66114807128906,0.9619074099819269,1,123,1000,1.5,0.5,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau0.1_a0.1,student,bert-base-uncased,,0.9103947368421053,0.910422246775221,109485316,6.468978266639169,417.66114807128906,0.9619074099819269,3,123,1000,0.1,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed3_tau2.0_a0.7,student,bert-base-uncased,,0.9103947368421053,0.9104757432850497,109485316,6.184173934161663,417.66114807128906,0.9619074099819269,3,123,1000,2.0,0.7,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed5_tau1.5_a0.5,student,bert-base-uncased,,0.9103947368421053,0.9105683158984884,109485316,7.1706088007582975,417.66114807128906,0.9619074099819269,5,123,1000,1.5,0.5,5,2e-05,8,128
